sample_id,listener_name,score
VoiceMOS2023Track2-T11-SM1-CDF1-30005,q1b8yjAJKePE,2
VoiceMOS2023Track2-T11-SM1-CDF1-30007,3kG8YNAbK6LP,2
VoiceMOS2023Track2-T11-SM1-CDF1-30007,MA1KMB0b4jVp,3
VoiceMOS2023Track2-T11-SM1-CDF1-30007,MNZ8D2M24B9Y,2
VoiceMOS2023Track2-T11-SM1-CDF1-30007,VbPKepZp83e6,2
VoiceMOS2023Track2-T11-SM1-CDF1-30007,WRm85LBwQDqA,2
VoiceMOS2023Track2-T11-SM1-CDF1-30007,lVX8ObA5Qp9n,3
VoiceMOS2023Track2-T11-SM1-CDF1-30008,21eKjJ2GKOBq,3
VoiceMOS2023Track2-T11-SM1-CDF1-30008,75LQLwA64wyp,2
VoiceMOS2023Track2-T11-SM1-CDF1-30008,DgqQ2Obv8AMo,2
VoiceMOS2023Track2-T11-SM1-CDF1-30008,dXkQwekeKr36,3
VoiceMOS2023Track2-T11-SM1-CDF1-30008,lVX8O9w34p9n,3
VoiceMOS2023Track2-T11-SM1-CDF1-30009,21eKjjAoKOBq,1
VoiceMOS2023Track2-T11-SM1-CDF1-30009,3kG8YNZbK6LP,2
VoiceMOS2023Track2-T11-SM1-CDF1-30009,MOdKoRZ287L9,2
VoiceMOS2023Track2-T11-SM1-CDF1-30009,Px249BPgQkgb,2
VoiceMOS2023Track2-T11-SM1-CDF1-30009,RAGKXPZJKV2k,3
VoiceMOS2023Track2-T11-SM1-CDF1-30009,ZxdQpPxLQJlr,3
VoiceMOS2023Track2-T11-SM1-CDF1-30009,rXG81e1J8LJN,1
VoiceMOS2023Track2-T11-SM1-CDF1-30010,3N78GrA2QJPn,4
VoiceMOS2023Track2-T11-SM1-CDF1-30010,D7G8kJv6QoJg,4
VoiceMOS2023Track2-T11-SM1-CDF1-30010,Eam8znm987Mx,4
VoiceMOS2023Track2-T11-SM1-CDF1-30010,MNZ8DXAA8B9Y,5
VoiceMOS2023Track2-T11-SM1-CDF1-30010,RAGKXPddKV2k,3
VoiceMOS2023Track2-T11-SM1-CDF1-30010,bgz8qRJdKPVN,3
VoiceMOS2023Track2-T11-SM1-CDF1-30011,75LQLXDxQwyp,2
VoiceMOS2023Track2-T11-SM1-CDF1-30011,9a18Rd2N4V2w,4
VoiceMOS2023Track2-T11-SM1-CDF1-30011,MA1KMkA5QjVp,4
VoiceMOS2023Track2-T11-SM1-CDF1-30011,Px249bPeQkgb,3
VoiceMOS2023Track2-T11-SM1-CDF1-30011,eB78grALQJ2A,3
VoiceMOS2023Track2-T11-SM1-CDF1-30011,jzV4JbAo42R7,4
VoiceMOS2023Track2-T11-SM1-CDF1-30012,3N78GrA2QJPn,4
VoiceMOS2023Track2-T11-SM1-CDF1-30012,eMw8BqzdQGa6,3
VoiceMOS2023Track2-T11-SM1-CDF1-30012,pkdQmJ738Z1N,3
VoiceMOS2023Track2-T11-SM1-CDF1-30012,q1b8yMAj8ePE,5
VoiceMOS2023Track2-T11-SM1-CDF1-30012,rEG8ZPlD4ObN,3
VoiceMOS2023Track2-T11-SM1-CDF1-30012,rXG81VB1KLJN,3
VoiceMOS2023Track2-T11-SM1-CDF1-30012,xND8xlAg8LRG,5
VoiceMOS2023Track2-T11-SM1-CDF1-30014,DgqQ2Oba8AMo,3
VoiceMOS2023Track2-T11-SM1-CDF1-30014,MOdKoBAv87L9,4
VoiceMOS2023Track2-T11-SM1-CDF1-30014,MOdKoRA287L9,3
VoiceMOS2023Track2-T11-SM1-CDF1-30014,PZ643LAjQA7y,2
VoiceMOS2023Track2-T11-SM1-CDF1-30014,eMw8BqBOQGa6,3
VoiceMOS2023Track2-T11-SM1-CDF1-30014,ovRKaDej83kG,3
VoiceMOS2023Track2-T11-SM1-CDF1-30015,3kG8YNVxK6LP,2
VoiceMOS2023Track2-T11-SM1-CDF1-30015,D7G8kJm2QoJg,2
VoiceMOS2023Track2-T11-SM1-CDF1-30015,VDmQ7AbXK1Yg,2
VoiceMOS2023Track2-T11-SM1-CDF1-30015,kbJ4lXaz4NpM,2
VoiceMOS2023Track2-T11-SM1-CDF1-30015,oXn8vyEeQGYl,4
VoiceMOS2023Track2-T11-SM1-CDF1-30016,9xV4WO3x4anW,3
VoiceMOS2023Track2-T11-SM1-CDF1-30016,DgqQ2OGW8AMo,4
VoiceMOS2023Track2-T11-SM1-CDF1-30016,MOdKoBAv87L9,4
VoiceMOS2023Track2-T11-SM1-CDF1-30016,PZ643L3oQA7y,3
VoiceMOS2023Track2-T11-SM1-CDF1-30016,Px249BPgQkgb,5
VoiceMOS2023Track2-T11-SM1-CDF1-30016,XlR8d56GKvyg,4
VoiceMOS2023Track2-T11-SM1-CDF1-30016,bgL4b2Jn4jvA,5
VoiceMOS2023Track2-T11-SM1-CDF1-30017,03586LMq4vMB,4
VoiceMOS2023Track2-T11-SM1-CDF1-30017,Eam8zneP87Mx,4
VoiceMOS2023Track2-T11-SM1-CDF1-30017,Gjy4NVBg46Pb,3
VoiceMOS2023Track2-T11-SM1-CDF1-30017,bgz8qdAeQPVN,3
VoiceMOS2023Track2-T11-SM1-CDF1-30017,kbJ4lPAW4NpM,4
VoiceMOS2023Track2-T11-SM1-CDF1-30017,oXn8vyAgQGYl,5
VoiceMOS2023Track2-T11-SM1-CDF1-30017,q1b8yM5B8ePE,2
VoiceMOS2023Track2-T11-SM1-CDF1-30018,10q8rwV1K2gE,4
VoiceMOS2023Track2-T11-SM1-CDF1-30018,MOdKoR5w87L9,4
VoiceMOS2023Track2-T11-SM1-CDF1-30018,eMw8Bqk2QGa6,3
VoiceMOS2023Track2-T11-SM1-CDF1-30018,oXn8vyogQGYl,2
VoiceMOS2023Track2-T11-SM1-CDF1-30018,rEG8ZeXpQObN,2
VoiceMOS2023Track2-T11-SM1-CDF1-30019,10q8rwn1K2gE,3
VoiceMOS2023Track2-T11-SM1-CDF1-30019,9a18RdJp4V2w,3
VoiceMOS2023Track2-T11-SM1-CDF1-30019,kbJ4lPAW4NpM,4
VoiceMOS2023Track2-T11-SM1-CDF1-30019,lVX8O9eZ4p9n,3
VoiceMOS2023Track2-T11-SM1-CDF1-30019,q1b8yjAJKePE,2
VoiceMOS2023Track2-T11-SM1-CDF1-30019,rEG8ZPDV4ObN,4
VoiceMOS2023Track2-T11-SM1-CDF1-30019,rXG81e7J8LJN,3
VoiceMOS2023Track2-T11-SM1-CDF1-30020,10q8rwq7K2gE,4
VoiceMOS2023Track2-T11-SM1-CDF1-30020,D7G8kJV2QoJg,3
VoiceMOS2023Track2-T11-SM1-CDF1-30020,PZ643LkoQA7y,3
VoiceMOS2023Track2-T11-SM1-CDF1-30020,Px249bMJQkgb,3
VoiceMOS2023Track2-T11-SM1-CDF1-30020,q1b8yMPL8ePE,4
VoiceMOS2023Track2-T11-SM1-CDF1-30020,rEG8ZeXpQObN,3
VoiceMOS2023Track2-T11-SM1-CDF1-30021,10q8rzAk82gE,1
VoiceMOS2023Track2-T11-SM1-CDF1-30021,PZ643Lg3QA7y,3
VoiceMOS2023Track2-T11-SM1-CDF1-30021,eMw8BqkOQGa6,3
VoiceMOS2023Track2-T11-SM1-CDF1-30021,eMw8ByAmQGa6,1
VoiceMOS2023Track2-T11-SM1-CDF1-30021,pkdQmJV38Z1N,2
VoiceMOS2023Track2-T11-SM1-CDF1-30021,q1b8yMqo8ePE,3
VoiceMOS2023Track2-T11-SM1-CDF1-30022,MNZ8D2k24B9Y,2
VoiceMOS2023Track2-T11-SM1-CDF1-30022,Oye4APGaK7vG,2
VoiceMOS2023Track2-T11-SM1-CDF1-30022,eMw8BqBbQGa6,4
VoiceMOS2023Track2-T11-SM1-CDF1-30022,mPgK0BM1QX76,2
VoiceMOS2023Track2-T11-SM1-CDF1-30022,ovRKapbD83kG,3
VoiceMOS2023Track2-T11-SM1-CDF1-30022,pkdQmJ218Z1N,2
VoiceMOS2023Track2-T11-SM1-CDM1-30001,9xV4WOlm4anW,2
VoiceMOS2023Track2-T11-SM1-CDM1-30001,MA1KMB3b4jVp,4
VoiceMOS2023Track2-T11-SM1-CDM1-30001,Oye4AOAz87vG,3
VoiceMOS2023Track2-T11-SM1-CDM1-30001,dXkQwegYKr36,4
VoiceMOS2023Track2-T11-SM1-CDM1-30001,kbJ4lX6R4NpM,2
VoiceMOS2023Track2-T11-SM1-CDM1-30002,10q8rwAYK2gE,3
VoiceMOS2023Track2-T11-SM1-CDM1-30002,D7G8kJnDQoJg,3
VoiceMOS2023Track2-T11-SM1-CDM1-30002,DgqQ2XY2KAMo,2
VoiceMOS2023Track2-T11-SM1-CDM1-30002,bgz8qRVdKPVN,5
VoiceMOS2023Track2-T11-SM1-CDM1-30002,oXn8vVAk8GYl,3
VoiceMOS2023Track2-T11-SM1-CDM1-30002,xND8xleg8LRG,3
VoiceMOS2023Track2-T11-SM1-CDM1-30003,9a18RdRl4V2w,2
VoiceMOS2023Track2-T11-SM1-CDM1-30003,Gjy4NV3o46Pb,2
VoiceMOS2023Track2-T11-SM1-CDM1-30003,ZxdQpPkEQJlr,2
VoiceMOS2023Track2-T11-SM1-CDM1-30003,ZxdQpXAXQJlr,3
VoiceMOS2023Track2-T11-SM1-CDM1-30003,eMw8Bq9bQGa6,3
VoiceMOS2023Track2-T11-SM1-CDM1-30003,xND8xlmL8LRG,3
VoiceMOS2023Track2-T11-SM1-CDM1-30004,03586EVjQvMB,1
VoiceMOS2023Track2-T11-SM1-CDM1-30004,03586LXq4vMB,3
VoiceMOS2023Track2-T11-SM1-CDM1-30004,MA1KMB5O4jVp,3
VoiceMOS2023Track2-T11-SM1-CDM1-30004,VDmQ7LMm81Yg,5
VoiceMOS2023Track2-T11-SM1-CDM1-30004,VDmQ7LZ681Yg,3
VoiceMOS2023Track2-T11-SM1-CDM1-30004,q1b8yMqy8ePE,3
VoiceMOS2023Track2-T11-SM1-CDM1-30005,03586LZy4vMB,1
VoiceMOS2023Track2-T11-SM1-CDM1-30005,DgqQ2OMv8AMo,1
VoiceMOS2023Track2-T11-SM1-CDM1-30005,VbPKepYz83e6,2
VoiceMOS2023Track2-T11-SM1-CDM1-30005,WRm85LM1QDqA,2
VoiceMOS2023Track2-T11-SM1-CDM1-30005,ZxdQpXAXQJlr,3
VoiceMOS2023Track2-T11-SM1-CDM1-30005,bgz8qReOKPVN,1
VoiceMOS2023Track2-T11-SM1-CDM1-30007,21eKjJgzKOBq,3
VoiceMOS2023Track2-T11-SM1-CDM1-30007,9xV4WOWR4anW,3
VoiceMOS2023Track2-T11-SM1-CDM1-30007,bgz8qdA9QPVN,3
VoiceMOS2023Track2-T11-SM1-CDM1-30007,dXkQweAYKr36,5
VoiceMOS2023Track2-T11-SM1-CDM1-30007,eB78grEbQJ2A,5
VoiceMOS2023Track2-T11-SM1-CDM1-30008,03586LV64vMB,5
VoiceMOS2023Track2-T11-SM1-CDM1-30008,21eKjjAoKOBq,2
VoiceMOS2023Track2-T11-SM1-CDM1-30008,Xv04Em2X4MJE,4
VoiceMOS2023Track2-T11-SM1-CDM1-30008,bgL4b2O74jvA,4
VoiceMOS2023Track2-T11-SM1-CDM1-30008,jzV4JbA642R7,3
VoiceMOS2023Track2-T11-SM1-CDM1-30008,xND8xlVL8LRG,3
VoiceMOS2023Track2-T11-SM1-CDM1-30009,10q8rzAB82gE,3
VoiceMOS2023Track2-T11-SM1-CDM1-30009,21eKjJkeKOBq,2
VoiceMOS2023Track2-T11-SM1-CDM1-30009,3kG8YNqWK6LP,2
VoiceMOS2023Track2-T11-SM1-CDM1-30009,VDmQ7LBm81Yg,3
VoiceMOS2023Track2-T11-SM1-CDM1-30009,VDmQ7LG681Yg,2
VoiceMOS2023Track2-T11-SM1-CDM1-30009,jzV4JyZOK2R7,2
VoiceMOS2023Track2-T11-SM1-CDM1-30010,MA1KMBAj4jVp,3
VoiceMOS2023Track2-T11-SM1-CDM1-30010,VbPKe7A5Q3e6,3
VoiceMOS2023Track2-T11-SM1-CDM1-30010,kbJ4lX5V4NpM,4
VoiceMOS2023Track2-T11-SM1-CDM1-30010,oXn8vykRQGYl,2
VoiceMOS2023Track2-T11-SM1-CDM1-30010,pkdQmJa18Z1N,3
VoiceMOS2023Track2-T11-SM1-CDM1-30011,03586Lbk4vMB,3
VoiceMOS2023Track2-T11-SM1-CDM1-30011,VDmQ7Lqb81Yg,3
VoiceMOS2023Track2-T11-SM1-CDM1-30011,bgz8qdA9QPVN,4
VoiceMOS2023Track2-T11-SM1-CDM1-30011,dXkQwe2WKr36,3
VoiceMOS2023Track2-T11-SM1-CDM1-30011,eB78grjbQJ2A,5
VoiceMOS2023Track2-T11-SM1-CDM1-30012,15dQnBA3QOxP,2
VoiceMOS2023Track2-T11-SM1-CDM1-30012,Eam8znyz87Mx,3
VoiceMOS2023Track2-T11-SM1-CDM1-30012,MNZ8DXAv8B9Y,3
VoiceMOS2023Track2-T11-SM1-CDM1-30012,VbPKe7A5Q3e6,2
VoiceMOS2023Track2-T11-SM1-CDM1-30012,eMw8BqZdQGa6,4
VoiceMOS2023Track2-T11-SM1-CDM1-30012,rXG81eZ08LJN,3
VoiceMOS2023Track2-T11-SM1-CDM1-30014,MOdKoBAv87L9,4
VoiceMOS2023Track2-T11-SM1-CDM1-30014,XlR8d53mKvyg,1
VoiceMOS2023Track2-T11-SM1-CDM1-30014,XlR8d5OmKvyg,3
VoiceMOS2023Track2-T11-SM1-CDM1-30014,ZxdQpPALQJlr,4
VoiceMOS2023Track2-T11-SM1-CDM1-30014,bgz8qRLzKPVN,4
VoiceMOS2023Track2-T11-SM1-CDM1-30014,pkdQmXAN4Z1N,2
VoiceMOS2023Track2-T11-SM1-CDM1-30015,3N78G0ZPKJPn,2
VoiceMOS2023Track2-T11-SM1-CDM1-30015,Oye4AP1lK7vG,2
VoiceMOS2023Track2-T11-SM1-CDM1-30015,VDmQ7AbEK1Yg,1
VoiceMOS2023Track2-T11-SM1-CDM1-30015,q1b8yMgj8ePE,2
VoiceMOS2023Track2-T11-SM1-CDM1-30015,xND8xl0A8LRG,3
VoiceMOS2023Track2-T11-SM1-CDM1-30016,VDmQ7AbXK1Yg,2
VoiceMOS2023Track2-T11-SM1-CDM1-30016,VDmQ7Lqm81Yg,2
VoiceMOS2023Track2-T11-SM1-CDM1-30016,Xv04EmMj4MJE,4
VoiceMOS2023Track2-T11-SM1-CDM1-30016,bgL4b2e74jvA,4
VoiceMOS2023Track2-T11-SM1-CDM1-30016,jzV4JymOK2R7,3
VoiceMOS2023Track2-T11-SM1-CDM1-30016,oXn8vVAk8GYl,5
VoiceMOS2023Track2-T11-SM1-CDM1-30017,10q8rzAk82gE,3
VoiceMOS2023Track2-T11-SM1-CDM1-30017,3kG8YNWxK6LP,4
VoiceMOS2023Track2-T11-SM1-CDM1-30017,75LQLXmwQwyp,3
VoiceMOS2023Track2-T11-SM1-CDM1-30017,WRm85LkPQDqA,4
VoiceMOS2023Track2-T11-SM1-CDM1-30017,eMw8BqOOQGa6,4
VoiceMOS2023Track2-T11-SM1-CDM1-30017,xND8xldY8LRG,4
VoiceMOS2023Track2-T11-SM1-CDM1-30018,03586EVjQvMB,2
VoiceMOS2023Track2-T11-SM1-CDM1-30018,3N78G0jVKJPn,3
VoiceMOS2023Track2-T11-SM1-CDM1-30018,jzV4JyleK2R7,4
VoiceMOS2023Track2-T11-SM1-CDM1-30018,q1b8yM2L8ePE,2
VoiceMOS2023Track2-T11-SM1-CDM1-30018,rEG8ZPXE4ObN,3
VoiceMOS2023Track2-T11-SM1-CDM1-30019,3N78G0GmKJPn,4
VoiceMOS2023Track2-T11-SM1-CDM1-30019,9a18RdrR4V2w,3
VoiceMOS2023Track2-T11-SM1-CDM1-30019,WRm85VRxKDqA,3
VoiceMOS2023Track2-T11-SM1-CDM1-30019,jzV4JykOK2R7,2
VoiceMOS2023Track2-T11-SM1-CDM1-30019,mPgK0BzLQX76,2
VoiceMOS2023Track2-T11-SM1-CDM1-30019,q1b8yjAOKePE,2
VoiceMOS2023Track2-T11-SM1-CDM1-30020,15dQnB3gQOxP,3
VoiceMOS2023Track2-T11-SM1-CDM1-30020,21eKjjAoKOBq,1
VoiceMOS2023Track2-T11-SM1-CDM1-30020,MA1KMBlr4jVp,3
VoiceMOS2023Track2-T11-SM1-CDM1-30020,ZxdQpPeEQJlr,4
VoiceMOS2023Track2-T11-SM1-CDM1-30020,dXkQweY5Kr36,3
VoiceMOS2023Track2-T11-SM1-CDM1-30021,D7G8kJqDQoJg,2
VoiceMOS2023Track2-T11-SM1-CDM1-30021,DgqQ2O0v8AMo,3
VoiceMOS2023Track2-T11-SM1-CDM1-30021,RAGKXPLbKV2k,3
VoiceMOS2023Track2-T11-SM1-CDM1-30021,VDmQ7AbXK1Yg,2
VoiceMOS2023Track2-T11-SM1-CDM1-30021,eB78gre5QJ2A,3
VoiceMOS2023Track2-T11-SM1-CDM1-30021,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-T11-SM1-CDM1-30021,rXG81eA08LJN,2
VoiceMOS2023Track2-T11-SM1-CDM1-30022,21eKjJ60KOBq,3
VoiceMOS2023Track2-T11-SM1-CDM1-30022,75LQLX9xQwyp,3
VoiceMOS2023Track2-T11-SM1-CDM1-30022,WRm85LWdQDqA,3
VoiceMOS2023Track2-T11-SM1-CDM1-30022,bgz8qR0zKPVN,4
VoiceMOS2023Track2-T11-SM1-CDM1-30022,jzV4JbAo42R7,3
VoiceMOS2023Track2-T11-SM1-CDM1-30022,ovRKapbD83kG,2
VoiceMOS2023Track2-T11-SM1-IDF1-30001,MA1KMB0b4jVp,3
VoiceMOS2023Track2-T11-SM1-IDF1-30001,MOdKoBAv87L9,3
VoiceMOS2023Track2-T11-SM1-IDF1-30001,RAGKXNyaQV2k,3
VoiceMOS2023Track2-T11-SM1-IDF1-30001,VDmQ7LMm81Yg,5
VoiceMOS2023Track2-T11-SM1-IDF1-30001,VDmQ7Lwy81Yg,3
VoiceMOS2023Track2-T11-SM1-IDF1-30001,eB78grALQJ2A,4
VoiceMOS2023Track2-T11-SM1-IDF1-30001,rEG8ZP9D4ObN,3
VoiceMOS2023Track2-T11-SM1-IDF1-30002,VDmQ7L1681Yg,5
VoiceMOS2023Track2-T11-SM1-IDF1-30002,bgz8qRVdKPVN,5
VoiceMOS2023Track2-T11-SM1-IDF1-30002,bgz8qReDKPVN,3
VoiceMOS2023Track2-T11-SM1-IDF1-30002,mPgK0Avn4X76,3
VoiceMOS2023Track2-T11-SM1-IDF1-30002,pkdQmJAm8Z1N,3
VoiceMOS2023Track2-T11-SM1-IDF1-30003,10q8rwV1K2gE,5
VoiceMOS2023Track2-T11-SM1-IDF1-30003,921KVPRmQEXJ,3
VoiceMOS2023Track2-T11-SM1-IDF1-30003,MNZ8DXAA8B9Y,5
VoiceMOS2023Track2-T11-SM1-IDF1-30003,MOdKoRvr87L9,3
VoiceMOS2023Track2-T11-SM1-IDF1-30003,bgL4b2e74jvA,3
VoiceMOS2023Track2-T11-SM1-IDF1-30004,9xV4WOrl4anW,4
VoiceMOS2023Track2-T11-SM1-IDF1-30004,Gjy4NVlg46Pb,3
VoiceMOS2023Track2-T11-SM1-IDF1-30004,Xv04EmAq4MJE,2
VoiceMOS2023Track2-T11-SM1-IDF1-30004,ZxdQpXAXQJlr,3
VoiceMOS2023Track2-T11-SM1-IDF1-30004,ovRKaDrd83kG,3
VoiceMOS2023Track2-T11-SM1-IDF1-30005,3kG8YNWxK6LP,5
VoiceMOS2023Track2-T11-SM1-IDF1-30005,921KVP3lQEXJ,3
VoiceMOS2023Track2-T11-SM1-IDF1-30005,PZ643Ld3QA7y,2
VoiceMOS2023Track2-T11-SM1-IDF1-30005,Px249bGMQkgb,3
VoiceMOS2023Track2-T11-SM1-IDF1-30005,bgz8qdA9QPVN,2
VoiceMOS2023Track2-T11-SM1-IDF1-30005,jzV4JbA642R7,2
VoiceMOS2023Track2-T11-SM1-IDF1-30005,ovRKaD9j83kG,4
VoiceMOS2023Track2-T11-SM1-IDF1-30007,Eam8znR987Mx,4
VoiceMOS2023Track2-T11-SM1-IDF1-30007,MOdKoRk987L9,2
VoiceMOS2023Track2-T11-SM1-IDF1-30007,WRm85VRlKDqA,2
VoiceMOS2023Track2-T11-SM1-IDF1-30007,ZxdQpPyaQJlr,3
VoiceMOS2023Track2-T11-SM1-IDF1-30007,eMw8ByAmQGa6,4
VoiceMOS2023Track2-T11-SM1-IDF1-30007,pkdQmJV38Z1N,2
VoiceMOS2023Track2-T11-SM1-IDF1-30007,pkdQmJob8Z1N,3
VoiceMOS2023Track2-T11-SM1-IDF1-30008,3N78GrA2QJPn,4
VoiceMOS2023Track2-T11-SM1-IDF1-30008,RAGKXPo3KV2k,4
VoiceMOS2023Track2-T11-SM1-IDF1-30008,XlR8d53mKvyg,5
VoiceMOS2023Track2-T11-SM1-IDF1-30008,bgL4b2np4jvA,3
VoiceMOS2023Track2-T11-SM1-IDF1-30008,lVX8O90d4p9n,4
VoiceMOS2023Track2-T11-SM1-IDF1-30008,q1b8yjAOKePE,2
VoiceMOS2023Track2-T11-SM1-IDF1-30009,9xV4WO3x4anW,4
VoiceMOS2023Track2-T11-SM1-IDF1-30009,MOdKoRx987L9,3
VoiceMOS2023Track2-T11-SM1-IDF1-30009,VDmQ7AbEK1Yg,3
VoiceMOS2023Track2-T11-SM1-IDF1-30009,WRm85Lb1QDqA,4
VoiceMOS2023Track2-T11-SM1-IDF1-30009,pkdQmJa18Z1N,2
VoiceMOS2023Track2-T11-SM1-IDF1-30010,03586LMq4vMB,4
VoiceMOS2023Track2-T11-SM1-IDF1-30010,21eKjjAoKOBq,3
VoiceMOS2023Track2-T11-SM1-IDF1-30010,VbPKepOB83e6,4
VoiceMOS2023Track2-T11-SM1-IDF1-30010,Xv04EmMj4MJE,4
VoiceMOS2023Track2-T11-SM1-IDF1-30010,kbJ4lXAz4NpM,3
VoiceMOS2023Track2-T11-SM1-IDF1-30010,oXn8vVAk8GYl,4
VoiceMOS2023Track2-T11-SM1-IDF1-30011,75LQLX9xQwyp,4
VoiceMOS2023Track2-T11-SM1-IDF1-30011,9a18RdBp4V2w,3
VoiceMOS2023Track2-T11-SM1-IDF1-30011,9a18RdRl4V2w,5
VoiceMOS2023Track2-T11-SM1-IDF1-30011,DgqQ2OYe8AMo,4
VoiceMOS2023Track2-T11-SM1-IDF1-30011,bgz8qdAeQPVN,4
VoiceMOS2023Track2-T11-SM1-IDF1-30012,03586LO64vMB,4
VoiceMOS2023Track2-T11-SM1-IDF1-30012,DEN4P9J0QJkP,4
VoiceMOS2023Track2-T11-SM1-IDF1-30012,Px249bPeQkgb,4
VoiceMOS2023Track2-T11-SM1-IDF1-30012,eMw8Bqe5QGa6,3
VoiceMOS2023Track2-T11-SM1-IDF1-30012,jzV4JykLK2R7,5
VoiceMOS2023Track2-T11-SM1-IDF1-30012,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-T11-SM1-IDF1-30012,xND8xoAvQLRG,2
VoiceMOS2023Track2-T11-SM1-IDF1-30014,DEN4P931QJkP,4
VoiceMOS2023Track2-T11-SM1-IDF1-30014,WRm85VRlKDqA,3
VoiceMOS2023Track2-T11-SM1-IDF1-30014,ovRKaDej83kG,2
VoiceMOS2023Track2-T11-SM1-IDF1-30014,q1b8yMgj8ePE,3
VoiceMOS2023Track2-T11-SM1-IDF1-30014,rXG81eZ08LJN,3
VoiceMOS2023Track2-T11-SM1-IDF1-30015,10q8rwbdK2gE,2
VoiceMOS2023Track2-T11-SM1-IDF1-30015,Gjy4NVrZ46Pb,5
VoiceMOS2023Track2-T11-SM1-IDF1-30015,VDmQ7LZ681Yg,2
VoiceMOS2023Track2-T11-SM1-IDF1-30015,eB78grd2QJ2A,3
VoiceMOS2023Track2-T11-SM1-IDF1-30015,rEG8ZeXpQObN,3
VoiceMOS2023Track2-T11-SM1-IDF1-30016,21eKjjAoKOBq,3
VoiceMOS2023Track2-T11-SM1-IDF1-30016,3kG8YNqWK6LP,2
VoiceMOS2023Track2-T11-SM1-IDF1-30016,MNZ8D2N94B9Y,3
VoiceMOS2023Track2-T11-SM1-IDF1-30016,MNZ8D2d94B9Y,3
VoiceMOS2023Track2-T11-SM1-IDF1-30016,XlR8d5OmKvyg,3
VoiceMOS2023Track2-T11-SM1-IDF1-30016,rXG81eBx8LJN,5
VoiceMOS2023Track2-T11-SM1-IDF1-30017,15dQnB3gQOxP,2
VoiceMOS2023Track2-T11-SM1-IDF1-30017,MNZ8D2994B9Y,5
VoiceMOS2023Track2-T11-SM1-IDF1-30017,RAGKXPWJKV2k,3
VoiceMOS2023Track2-T11-SM1-IDF1-30017,VbPKe7A5Q3e6,2
VoiceMOS2023Track2-T11-SM1-IDF1-30017,eB78grLLQJ2A,3
VoiceMOS2023Track2-T11-SM1-IDF1-30017,pkdQmXAN4Z1N,3
VoiceMOS2023Track2-T11-SM1-IDF1-30018,3kG8YNVxK6LP,4
VoiceMOS2023Track2-T11-SM1-IDF1-30018,9xV4WOlm4anW,3
VoiceMOS2023Track2-T11-SM1-IDF1-30018,Px249bzEQkgb,3
VoiceMOS2023Track2-T11-SM1-IDF1-30018,bgz8qRkOKPVN,5
VoiceMOS2023Track2-T11-SM1-IDF1-30018,q1b8yM5B8ePE,4
VoiceMOS2023Track2-T11-SM1-IDF1-30018,q1b8yjAJKePE,2
VoiceMOS2023Track2-T11-SM1-IDF1-30019,21eKjJ60KOBq,4
VoiceMOS2023Track2-T11-SM1-IDF1-30019,9xV4WOWR4anW,3
VoiceMOS2023Track2-T11-SM1-IDF1-30019,MNZ8D2Zo4B9Y,3
VoiceMOS2023Track2-T11-SM1-IDF1-30019,MOdKoR5w87L9,3
VoiceMOS2023Track2-T11-SM1-IDF1-30019,rXG81VB1KLJN,3
VoiceMOS2023Track2-T11-SM1-IDF1-30020,75LQLwA64wyp,2
VoiceMOS2023Track2-T11-SM1-IDF1-30020,DEN4P9dVQJkP,3
VoiceMOS2023Track2-T11-SM1-IDF1-30020,RAGKXPOdKV2k,4
VoiceMOS2023Track2-T11-SM1-IDF1-30020,jzV4JyAyK2R7,2
VoiceMOS2023Track2-T11-SM1-IDF1-30020,kbJ4lPAW4NpM,2
VoiceMOS2023Track2-T11-SM1-IDF1-30020,lVX8O9eZ4p9n,3
VoiceMOS2023Track2-T11-SM1-IDF1-30020,q1b8yMqo8ePE,3
VoiceMOS2023Track2-T11-SM1-IDF1-30021,PZ643L3oQA7y,3
VoiceMOS2023Track2-T11-SM1-IDF1-30021,WRm85LG2QDqA,4
VoiceMOS2023Track2-T11-SM1-IDF1-30021,WRm85LWdQDqA,5
VoiceMOS2023Track2-T11-SM1-IDF1-30021,rEG8ZPXE4ObN,4
VoiceMOS2023Track2-T11-SM1-IDF1-30021,rEG8ZeXpQObN,3
VoiceMOS2023Track2-T11-SM1-IDF1-30022,3kG8YNZbK6LP,3
VoiceMOS2023Track2-T11-SM1-IDF1-30022,DgqQ2Oba8AMo,3
VoiceMOS2023Track2-T11-SM1-IDF1-30022,VbPKe7A5Q3e6,1
VoiceMOS2023Track2-T11-SM1-IDF1-30022,eMw8Bq9bQGa6,5
VoiceMOS2023Track2-T11-SM1-IDF1-30022,pkdQmJeW8Z1N,4
VoiceMOS2023Track2-T11-SM1-IDM1-30001,21eKjJV0KOBq,3
VoiceMOS2023Track2-T11-SM1-IDM1-30001,75LQLXj7Qwyp,3
VoiceMOS2023Track2-T11-SM1-IDM1-30001,MNZ8DXAA8B9Y,5
VoiceMOS2023Track2-T11-SM1-IDM1-30001,MOdKoRZ287L9,2
VoiceMOS2023Track2-T11-SM1-IDM1-30001,mPgK0BoqQX76,3
VoiceMOS2023Track2-T11-SM1-IDM1-30001,oXn8vVAk8GYl,4
