wav_path,system_id,sample_id,avg_score,answer
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttb57804a.wav,sys47c67,uttb57804a,4.125,3.7761357
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt9738810.wav,sys47c67,utt9738810,3.75,3.3462
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttf445c82.wav,sys47c67,uttf445c82,3.125,3.6356578
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt28ad7a3.wav,sys47c67,utt28ad7a3,3.125,3.6957827
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttddabbd8.wav,sys47c67,uttddabbd8,3.75,4.1620364
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt9424174.wav,sys47c67,utt9424174,3.625,4.39142
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttfa62682.wav,sys47c67,uttfa62682,4.0,4.317402
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt72cac0a.wav,sys47c67,utt72cac0a,3.5,4.041766
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt0239bf4.wav,sys47c67,utt0239bf4,3.875,3.9002721
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt346708e.wav,sys47c67,utt346708e,3.5,4.0371985
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utta8bcb7f.wav,sys47c67,utta8bcb7f,4.25,3.9257848
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttb166d5d.wav,sys47c67,uttb166d5d,3.5,4.1629434
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utta50e169.wav,sys47c67,utta50e169,4.75,4.3931503
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt8735ca5.wav,sys47c67,utt8735ca5,3.875,4.3133545
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys64e2f-utt491a78a.wav,sys64e2f,utt491a78a,4.0,4.3569274
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys7ab3c-utt1417b69.wav,sys7ab3c,utt1417b69,3.375,3.5174735
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2e1cb-uttbab062c.wav,sys2e1cb,uttbab062c,3.375,3.0109527
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9efbf-uttec246fd.wav,sys9efbf,uttec246fd,3.125,2.2358234
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys3afc3-utta01a552.wav,sys3afc3,utta01a552,3.375,3.3322253
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys7b162-uttc89600e.wav,sys7b162,uttc89600e,2.125,2.608312
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys00691-uttaa5a49a.wav,sys00691,uttaa5a49a,3.125,2.8470109
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9f4e0-utte9ba8da.wav,sys9f4e0,utte9ba8da,2.5,2.8000429
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb2a4f-utt53075f3.wav,sysb2a4f,utt53075f3,3.75,2.8562617
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys798be-uttb13345f.wav,sys798be,uttb13345f,3.0,4.077518
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys72611-uttddeb023.wav,sys72611,uttddeb023,3.75,4.378792
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysead26-utte1832b5.wav,sysead26,utte1832b5,3.375,3.3357177
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb9f31-utt2c8df5d.wav,sysb9f31,utt2c8df5d,3.25,3.99985
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys02819-utt92d4d85.wav,sys02819,utt92d4d85,2.75,3.478599
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys00991-utt2353357.wav,sys00991,utt2353357,3.625,3.9235706
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysd3cb2-utt88cf3f9.wav,sysd3cb2,utt88cf3f9,2.875,3.7086532
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys29eee-uttd167e80.wav,sys29eee,uttd167e80,2.75,2.541671
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0fb9c-utt04c14cf.wav,sys0fb9c,utt04c14cf,1.875,2.6796813
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys1f57a-uttd42a1e9.wav,sys1f57a,uttd42a1e9,3.125,3.8263505
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysff05c-utt7020a5a.wav,sysff05c,utt7020a5a,3.625,2.5412917
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys294a1-utt099f07b.wav,sys294a1,utt099f07b,3.875,3.4263482
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys20cc3-utt50def7f.wav,sys20cc3,utt50def7f,3.75,4.262399
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys77fa4-utt95bf57e.wav,sys77fa4,utt95bf57e,3.5,3.2385569
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys41dae-utt0cdb52e.wav,sys41dae,utt0cdb52e,3.625,3.3329482
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys8bd6f-uttb3c27f2.wav,sys8bd6f,uttb3c27f2,3.5,3.8966842
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysfd5c5-utt6e56306.wav,sysfd5c5,utt6e56306,3.875,4.119375
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syse975a-utt305d256.wav,syse975a,utt305d256,3.375,3.7974799
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syse33d4-utt0dc2036.wav,syse33d4,utt0dc2036,2.5,2.4808657
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys694ff-uttf536960.wav,sys694ff,uttf536960,3.0,3.0891302
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysec647-utt66cd953.wav,sysec647,utt66cd953,1.875,2.5467227
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys08595-utta9d42ed.wav,sys08595,utta9d42ed,2.625,2.6161141
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2a489-utte60c3e5.wav,sys2a489,utte60c3e5,1.875,1.8232075
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys22c53-utt258ba0e.wav,sys22c53,utt258ba0e,3.75,4.2901316
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys1aa9c-utte25a1d0.wav,sys1aa9c,utte25a1d0,3.625,2.783207
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0ca9f-utt24f49e4.wav,sys0ca9f,utt24f49e4,3.375,3.043654
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9dd03-utt0a9d59d.wav,sys9dd03,utt0a9d59d,4.75,4.5239677
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2c90c-utt438c3d8.wav,sys2c90c,utt438c3d8,3.625,3.822058
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysa360c-utt1f9b731.wav,sysa360c,utt1f9b731,4.25,3.9543428
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf2d64-utt377af73.wav,sysf2d64,utt377af73,4.0,4.402714
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys049d2-utt832dc42.wav,sys049d2,utt832dc42,4.0,3.9739592
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysc84fa-uttc8f6b76.wav,sysc84fa,uttc8f6b76,3.5,4.076497
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysbe0ef-uttc0460a0.wav,sysbe0ef,uttc0460a0,3.375,2.9093597
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb25c6-utt9797e2b.wav,sysb25c6,utt9797e2b,4.625,4.500093
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys768cf-utt267d7f6.wav,sys768cf,utt267d7f6,3.875,3.9521818
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys3dea1-utt5de29fc.wav,sys3dea1,utt5de29fc,3.375,3.4732728
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys44ea4-utt44109ac.wav,sys44ea4,utt44109ac,4.25,4.485262
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys4800c-utt11153f7.wav,sys4800c,utt11153f7,2.625,2.2556157
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9dead-utt4ec2423.wav,sys9dead,utt4ec2423,3.75,4.2133174
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syse03e2-utt5ba2b05.wav,syse03e2,utt5ba2b05,4.125,4.404305
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf645e-utt23f7739.wav,sysf645e,utt23f7739,4.375,4.193316
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6171c-uttb3fef88.wav,sys6171c,uttb3fef88,4.125,3.9152942
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys8094c-utt9f5b99c.wav,sys8094c,utt9f5b99c,4.125,4.2250614
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysa1387-utte29ed8c.wav,sysa1387,utte29ed8c,4.375,4.39984
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syse0aaa-utt3378eaf.wav,syse0aaa,utt3378eaf,2.25,3.0457244
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysa22c0-uttf49aa78.wav,sysa22c0,uttf49aa78,4.125,4.177044
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0b3ef-utt57b3d22.wav,sys0b3ef,utt57b3d22,4.25,3.8414264
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys16354-utta34dc29.wav,sys16354,utta34dc29,3.625,4.3153324
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys41cc1-utt9eb282f.wav,sys41cc1,utt9eb282f,4.25,4.174891
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys10a86-utt6e7b195.wav,sys10a86,utt6e7b195,4.375,4.4338827
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysdd2d4-utt703598e.wav,sysdd2d4,utt703598e,4.125,4.427675
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys4bafa-utt2aa8a71.wav,sys4bafa,utt2aa8a71,2.875,3.1620438
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys4d7b2-uttfc3b647.wav,sys4d7b2,uttfc3b647,2.25,3.0934913
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys85ef8-uttfe59b0f.wav,sys85ef8,uttfe59b0f,4.0,4.366337
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysccc28-utt7b21b70.wav,sysccc28,utt7b21b70,3.5,4.2942376
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys330d3-utta8b5511.wav,sys330d3,utta8b5511,3.625,3.9876673
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys38cf4-utt3d30d15.wav,sys38cf4,utt3d30d15,4.375,4.455003
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9decb-uttc8006c0.wav,sys9decb,uttc8006c0,4.125,3.4185774
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysaa5ec-utt30ab20d.wav,sysaa5ec,utt30ab20d,3.75,4.0075727
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysc182e-uttfc0c269.wav,sysc182e,uttfc0c269,2.875,2.9988167
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf211e-uttac311f3.wav,sysf211e,uttac311f3,3.5,2.9267805
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf0cac-utt74a6116.wav,sysf0cac,utt74a6116,4.0,4.1489115
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysac5dd-utt1bc4d19.wav,sysac5dd,utt1bc4d19,3.75,4.016912
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys263f8-uttbabb445.wav,sys263f8,uttbabb445,2.875,3.9165864
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9d400-utt361ceb9.wav,sys9d400,utt361ceb9,4.375,4.3975267
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys8a5ed-uttda0eb42.wav,sys8a5ed,uttda0eb42,3.375,3.9024048
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6629f-utt60c8152.wav,sys6629f,utt60c8152,2.25,1.9640192
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys48dd4-utt3014446.wav,sys48dd4,utt3014446,4.125,4.3317933
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysacdf0-utt25f0221.wav,sysacdf0,utt25f0221,3.375,3.7563078
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb634f-utta23761f.wav,sysb634f,utta23761f,2.25,2.310185
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0e098-uttafae8f6.wav,sys0e098,uttafae8f6,3.125,2.628276
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysbc1c2-utt20081ca.wav,sysbc1c2,utt20081ca,2.25,2.5229845
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf7bda-utt569e4a0.wav,sysf7bda,utt569e4a0,3.875,3.3586414
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6b9da-uttde78180.wav,sys6b9da,uttde78180,2.375,2.9585545
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb1913-utt6c55f46.wav,sysb1913,utt6c55f46,3.75,3.0182283
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys46d3a-uttb297184.wav,sys46d3a,uttb297184,1.875,2.3880737
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys174d8-uttfbf72ad.wav,sys174d8,uttfbf72ad,2.75,1.9926758
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysea1ef-utt8137132.wav,sysea1ef,utt8137132,3.375,3.772749
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys3ad60-utt128ef6a.wav,sys3ad60,utt128ef6a,3.625,3.6588352
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys10495-utt19429a0.wav,sys10495,utt19429a0,3.0,2.5778244
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys24ed5-utt00b87ca.wav,sys24ed5,utt00b87ca,3.25,2.738992
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys429a3-utt798c85d.wav,sys429a3,utt798c85d,2.5,2.3250103
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysbb552-utt3b9f696.wav,sysbb552,utt3b9f696,3.125,3.7273827
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0eb39-utt5e31e85.wav,sys0eb39,utt5e31e85,3.875,3.380367
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf1fca-uttdd2c888.wav,sysf1fca,uttdd2c888,3.625,4.1278777
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysd2ea4-uttdb61ff5.wav,sysd2ea4,uttdb61ff5,3.375,3.7414563
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysdc2ac-utt91e07cd.wav,sysdc2ac,utt91e07cd,3.0,3.5656068
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2a001-utt38612cb.wav,sys2a001,utt38612cb,4.25,4.353205
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys8f532-utt8e4f5d1.wav,sys8f532,utt8e4f5d1,4.375,4.4674664
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys945b8-uttfd726ab.wav,sys945b8,uttfd726ab,2.75,3.6417189
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysd81da-utt02a327f.wav,sysd81da,utt02a327f,4.375,4.5047183
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf9ead-utt3b993e3.wav,sysf9ead,utt3b993e3,3.625,4.51514
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys67c8d-uttb1a2eb2.wav,sys67c8d,uttb1a2eb2,3.0,2.0074055
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys35c79-utt3d2afca.wav,sys35c79,utt3d2afca,3.0,2.0533578
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysa0656-utt953e476.wav,sysa0656,utt953e476,1.625,1.8009402
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys50bf1-utt36ed55c.wav,sys50bf1,utt36ed55c,1.5,1.6629719
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys8e2bf-utt9e413b1.wav,sys8e2bf,utt9e413b1,2.625,2.3076422
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys50848-uttf8196a2.wav,sys50848,uttf8196a2,2.5,2.225258
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys372fe-utt10f52d4.wav,sys372fe,utt10f52d4,2.5,2.125137
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9525c-uttc80b15d.wav,sys9525c,uttc80b15d,1.5,1.6022359
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys92962-utt34a2cc5.wav,sys92962,utt34a2cc5,4.5,4.4020014
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysbcae1-uttc05e0ba.wav,sysbcae1,uttc05e0ba,2.875,3.0639462
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysa7a61-uttecc99d1.wav,sysa7a61,uttecc99d1,2.0,2.7244089
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysba29c-utt3279a5d.wav,sysba29c,utt3279a5d,3.125,2.591014
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysc2927-utta43754a.wav,sysc2927,utta43754a,2.125,2.2498991
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys50c71-uttbc3cbd6.wav,sys50c71,uttbc3cbd6,2.25,2.6073534
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysc276f-utt9d4440e.wav,sysc276f,utt9d4440e,2.25,2.0509946
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys7c5fb-utt2bc0bb1.wav,sys7c5fb,utt2bc0bb1,2.625,2.1551392
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys732a7-utt81694b5.wav,sys732a7,utt81694b5,3.375,3.1691213
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9e6de-uttf726c8d.wav,sys9e6de,uttf726c8d,1.875,1.9227786
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys66a81-utt18b643e.wav,sys66a81,utt18b643e,1.5,1.507094
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysea497-utt1fc981d.wav,sysea497,utt1fc981d,1.5,1.811098
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys02a43-utt93fc6eb.wav,sys02a43,utt93fc6eb,2.375,2.100729
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syscfed8-utt7abbc0d.wav,syscfed8,utt7abbc0d,1.875,2.0282943
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83090-utta7dd4aa.wav,sys83090,utta7dd4aa,3.5,3.8883226
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys1e139-utt6f49cc2.wav,sys1e139,utt6f49cc2,2.125,1.8331697
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys94e9f-utt054238a.wav,sys94e9f,utt054238a,3.875,3.9133675
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysec937-utt9a6f647.wav,sysec937,utt9a6f647,2.75,2.3806129
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys25816-utt03cb1b8.wav,sys25816,utt03cb1b8,2.875,2.1201248
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf53fb-uttf54379b.wav,sysf53fb,uttf54379b,1.625,1.2596825
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syscc473-utt339480c.wav,syscc473,utt339480c,3.375,3.112228
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syse1ff7-uttab6e56c.wav,syse1ff7,uttab6e56c,3.0,2.347199
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys38b22-utt95f1bee.wav,sys38b22,utt95f1bee,1.875,1.6365609
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys8e5c5-utt5501690.wav,sys8e5c5,utt5501690,2.25,2.4272397
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0fb10-uttff7f0a2.wav,sys0fb10,uttff7f0a2,4.0,4.150434
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysbdba5-utt5c09732.wav,sysbdba5,utt5c09732,3.875,4.4012346
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys5e858-utt365913d.wav,sys5e858,utt365913d,3.5,3.6188626
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2fed0-utt1a1c2f9.wav,sys2fed0,utt1a1c2f9,3.0,2.4919858
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys4a150-utt5555365.wav,sys4a150,utt5555365,2.625,2.505198
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syseccd8-utt895d50e.wav,syseccd8,utt895d50e,3.0,3.2635522
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys541b0-uttb7ac95e.wav,sys541b0,uttb7ac95e,3.625,3.5945082
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9368a-utt1d2507b.wav,sys9368a,utt1d2507b,2.5,2.6437187
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys19236-uttc02d6db.wav,sys19236,uttc02d6db,2.375,2.2420425
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9349e-utt00c8200.wav,sys9349e,utt00c8200,3.125,3.7805123
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys05205-uttba29c47.wav,sys05205,uttba29c47,2.75,2.307551
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysa6294-uttb8b5dd3.wav,sysa6294,uttb8b5dd3,3.625,3.504533
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2863f-utt6c6e99d.wav,sys2863f,utt6c6e99d,1.375,1.5119827
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysf9a64-utt4a4ca2d.wav,sysf9a64,utt4a4ca2d,3.125,2.6190808
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysd2e72-uttb171ba6.wav,sysd2e72,uttb171ba6,2.25,1.8189567
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys64f06-utt99e9dd2.wav,sys64f06,utt99e9dd2,2.75,1.8020309
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6b49f-utt5c17815.wav,sys6b49f,utt5c17815,2.5,2.0745041
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb084d-utt9f86642.wav,sysb084d,utt9f86642,3.125,3.3273537
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysd525d-utt6b52d6d.wav,sysd525d,utt6b52d6d,2.25,1.9158128
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb526f-utt95a33f8.wav,sysb526f,utt95a33f8,3.5,3.1686625
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys61e08-utt9c3d279.wav,sys61e08,utt9c3d279,3.0,3.1397183
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys433f2-utt1ee3c2a.wav,sys433f2,utt1ee3c2a,3.875,3.4465144
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9f572-utt23783b1.wav,sys9f572,utt23783b1,1.625,1.4882264
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syseba96-utt549e7f4.wav,syseba96,utt549e7f4,3.625,3.7730055
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys56eb0-uttc890ba8.wav,sys56eb0,uttc890ba8,3.0,3.1143534
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys3d8c6-utt2640753.wav,sys3d8c6,utt2640753,4.375,4.351632
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/syse298c-uttd7ab1c4.wav,syse298c,uttd7ab1c4,3.5,4.1059256
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys20bf9-utte2fc167.wav,sys20bf9,utte2fc167,3.125,3.102049
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0b2c1-utt886c84f.wav,sys0b2c1,utt886c84f,3.75,3.7391913
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys53b38-utt33d7433.wav,sys53b38,utt33d7433,4.5,4.265834
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0ce8e-utt7ae22f5.wav,sys0ce8e,utt7ae22f5,4.125,3.927323
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys64e2f-utt8485f83.wav,sys64e2f,utt8485f83,3.625,4.200013
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys7ab3c-uttb548b8d.wav,sys7ab3c,uttb548b8d,2.0,3.4274657
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys2e1cb-utt6b077d8.wav,sys2e1cb,utt6b077d8,2.875,2.6658323
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9efbf-uttb6a16fa.wav,sys9efbf,uttb6a16fa,3.0,3.0290709
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys3afc3-utt3254f61.wav,sys3afc3,utt3254f61,2.125,2.850849
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys7b162-uttcde438d.wav,sys7b162,uttcde438d,3.125,3.2221875
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys00691-utt12c197c.wav,sys00691,utt12c197c,4.0,3.9356058
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys9f4e0-uttced1118.wav,sys9f4e0,uttced1118,3.75,4.216399
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb2a4f-uttfe627b5.wav,sysb2a4f,uttfe627b5,2.375,2.4495342
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys798be-uttb2154c4.wav,sys798be,uttb2154c4,3.0,4.0494905
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys72611-uttbf2998d.wav,sys72611,uttbf2998d,3.375,3.5378451
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysead26-utta4c26ce.wav,sysead26,utta4c26ce,2.875,3.4445028
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysb9f31-utt2261f92.wav,sysb9f31,utt2261f92,3.75,3.9978597
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys02819-utt81852d3.wav,sys02819,utt81852d3,3.5,3.458309
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys00991-utt31b7810.wav,sys00991,utt31b7810,3.0,2.4029324
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sysd3cb2-uttb6ec31e.wav,sysd3cb2,uttb6ec31e,2.875,3.2864769
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys29eee-utt7d0f04c.wav,sys29eee,utt7d0f04c,2.875,3.7537367
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys0fb9c-utt06a9f95.wav,sys0fb9c,utt06a9f95,3.0,3.3613858
