wav_path,system_id,sample_id,speaker_id,duration_ms,score
train/m1col_6.wav,m1col_6,m1col_6,D2,3400.0,2.0
train/m1pr_1.wav,m1pr_1,m1pr_1,D2,2013.9375,1.0
train/m1chi_7.wav,m1chi_7,m1chi_7,D2,3975.0,2.0
train/m2arg_8.wav,m2arg_8,m2arg_8,D2,3676.0,1.0
train/leticia_26.wav,leticia_26,leticia_26,D3,2623.0,3.0
train/leticia_79.wav,leticia_79,leticia_79,D3,2818.0,2.0
train/leticia_57.wav,leticia_57,leticia_57,D3,1401.0,4.0
train/Leticia9-05.wav,Leticia9-05,Leticia9-05,D3,1157.0,4.0
train/Leticia9-11.wav,Leticia9-11,Leticia9-11,D3,5901.0,5.0
train/leticia_37.wav,leticia_37,leticia_37,D3,3821.0,3.0
train/leticia_7.wav,leticia_7,leticia_7,D3,3703.9375,2.0
train/leticia_52.wav,leticia_52,leticia_52,D3,4442.9375,3.0
train/leticia_4.wav,leticia_4,leticia_4,D3,4370.9375,2.0
train/leticia_69.wav,leticia_69,leticia_69,D3,2428.9375,3.0
train/leticia_38.wav,leticia_38,leticia_38,D3,1641.0,4.0
train/leticia_49.wav,leticia_49,leticia_49,D3,2802.9375,4.0
train/Leticia9-16.wav,Leticia9-16,Leticia9-16,D3,2338.0,3.0
train/leticia_61.wav,leticia_61,leticia_61,D3,4614.9375,3.0
train/leticia_86.wav,leticia_86,leticia_86,D3,1904.9375,5.0
train/Leticia9-04.wav,Leticia9-04,Leticia9-04,D3,2712.0,2.0
train/leticia_42.wav,leticia_42,leticia_42,D3,3833.9375,2.0
train/leticia_21.wav,leticia_21,leticia_21,D3,2453.9375,3.0
train/Leticia9-07.wav,Leticia9-07,Leticia9-07,D3,2097.0,3.0
train/Leticia9-17.wav,Leticia9-17,Leticia9-17,D3,2824.0,4.0
train/leticia_88.wav,leticia_88,leticia_88,D3,3205.0,2.0
train/leticia_56.wav,leticia_56,leticia_56,D3,3481.0,3.0
train/Leticia9-18.wav,Leticia9-18,Leticia9-18,D3,4515.0,3.5
train/leticia_1.wav,leticia_1,leticia_1,D3,2175.9375,4.0
train/leticia_82.wav,leticia_82,leticia_82,D3,4108.9375,3.0
train/leticia_73.wav,leticia_73,leticia_73,D3,5241.0,3.0
train/leticia_17.wav,leticia_17,leticia_17,D3,2143.0,3.0
train/leticia_32.wav,leticia_32,leticia_32,D3,2884.0,4.0
train/leticia_33.wav,leticia_33,leticia_33,D3,2966.9375,3.0
train/leticia_22.wav,leticia_22,leticia_22,D3,1615.0,3.0
train/Leticia9-08.wav,Leticia9-08,Leticia9-08,D3,4629.0,2.0
train/leticia_19.wav,leticia_19,leticia_19,D3,3434.0,3.0
train/leticia_25.wav,leticia_25,leticia_25,D3,2530.0,3.0
train/leticia_80.wav,leticia_80,leticia_80,D3,1401.0,2.5
train/Leticia9-06.wav,Leticia9-06,Leticia9-06,D3,2423.0,2.0
train/leticia_8.wav,leticia_8,leticia_8,D3,4306.0,3.0
train/leticia_6.wav,leticia_6,leticia_6,D3,1617.0,3.0
train/Leticia9-01.wav,Leticia9-01,Leticia9-01,D3,2568.0,3.0
train/leticia_39.wav,leticia_39,leticia_39,D3,1709.9375,4.0
train/leticia_45.wav,leticia_45,leticia_45,D3,1215.0,2.0
train/leticia_41.wav,leticia_41,leticia_41,D3,2059.0,3.0
train/Leticia9-14.wav,Leticia9-14,Leticia9-14,D3,3544.0,2.0
train/leticia_75.wav,leticia_75,leticia_75,D3,2360.0,3.0
train/leticia_27.wav,leticia_27,leticia_27,D3,2180.0,3.0
train/Leticia9-09.wav,Leticia9-09,Leticia9-09,D3,1953.0,3.0
train/leticia_65.wav,leticia_65,leticia_65,D3,3424.0,3.0
train/leticia_71.wav,leticia_71,leticia_71,D3,4543.9375,4.0
train/leticia_72.wav,leticia_72,leticia_72,D3,2744.9375,5.0
train/leticia_20.wav,leticia_20,leticia_20,D3,4122.9375,3.0
train/leticia_3.wav,leticia_3,leticia_3,D3,3004.9375,2.0
train/leticia_70.wav,leticia_70,leticia_70,D3,4632.0,4.0
train/leticia_12.wav,leticia_12,leticia_12,D3,2901.0,4.0
train/leticia_40.wav,leticia_40,leticia_40,D3,4007.9375,2.0
train/leticia_83.wav,leticia_83,leticia_83,D3,3089.0,2.0
train/leticia_62.wav,leticia_62,leticia_62,D3,4423.9375,2.0
train/leticia_23.wav,leticia_23,leticia_23,D3,2229.9375,4.0
train/Leticia9-12.wav,Leticia9-12,Leticia9-12,D3,2321.0,1.0
train/leticia_46.wav,leticia_46,leticia_46,D3,2957.0,4.0
train/leticia_47.wav,leticia_47,leticia_47,D3,3703.9375,3.0
train/leticia_68.wav,leticia_68,leticia_68,D3,3348.9375,4.0
train/leticia_66.wav,leticia_66,leticia_66,D3,4138.0,4.0
train/Leticia9-10.wav,Leticia9-10,Leticia9-10,D3,2857.0,3.0
train/leticia_64.wav,leticia_64,leticia_64,D3,1717.0,2.0
train/leticia_31.wav,leticia_31,leticia_31,D3,4833.0,5.0
train/Leticia9-15.wav,Leticia9-15,Leticia9-15,D3,1943.0,2.0
train/leticia_29.wav,leticia_29,leticia_29,D3,5222.9375,4.0
train/leticia_18.wav,leticia_18,leticia_18,D3,2101.0,2.0
train/leticia_2.wav,leticia_2,leticia_2,D3,1753.9375,3.0
train/leticia_74.wav,leticia_74,leticia_74,D3,2814.0,3.0
train/leticia_50.wav,leticia_50,leticia_50,D3,4621.0,3.0
train/leticia_78.wav,leticia_78,leticia_78,D3,2047.9375,2.0
train/leticia_48.wav,leticia_48,leticia_48,D3,3095.0,3.0
train/leticia_34.wav,leticia_34,leticia_34,D3,1615.0,3.0
train/leticia_10.wav,leticia_10,leticia_10,D3,2040.0,3.0
train/leticia_14.wav,leticia_14,leticia_14,D3,3848.0,3.0
train/leticia_67.wav,leticia_67,leticia_67,D3,1184.9375,2.0
train/leticia_58.wav,leticia_58,leticia_58,D3,2527.9375,5.0
train/leticia_30.wav,leticia_30,leticia_30,D3,4317.0,2.5
train/leticia_9.wav,leticia_9,leticia_9,D3,2680.0,3.0
train/leticia_81.wav,leticia_81,leticia_81,D3,2522.9375,1.0
train/leticia_0.wav,leticia_0,leticia_0,D3,3021.0,2.5
train/leticia_24.wav,leticia_24,leticia_24,D3,2101.0,3.0
train/leticia_15.wav,leticia_15,leticia_15,D3,1942.9375,3.5
train/leticia_35.wav,leticia_35,leticia_35,D3,3566.0,2.0
train/leticia_59.wav,leticia_59,leticia_59,D3,2057.0,3.0
train/leticia_54.wav,leticia_54,leticia_54,D3,2265.0,1.0
train/f1col_5.wav,f1col_5,f1col_5,D1,1442.0,4.0
train/f1col_6.wav,f1col_6,f1col_6,D1,3232.0,1.0
train/f1chi_8.wav,f1chi_8,f1chi_8,D1,2291.0,3.0
train/f1ven_4.wav,f1ven_4,f1ven_4,D1,1409.9375,4.0
train/f1ven_8.wav,f1ven_8,f1ven_8,D1,2318.0,2.0
train/f1ven_6.wav,f1ven_6,f1ven_6,D1,3208.0,5.0
train/f1per_2.wav,f1per_2,f1per_2,D1,1569.9375,4.0
train/f1pr_1.wav,f1pr_1,f1pr_1,D1,1964.9375,5.0
train/f2arg_1.wav,f2arg_1,f2arg_1,D1,1937.9375,5.0
train/f1ven_3.wav,f1ven_3,f1ven_3,D1,7309.9375,2.0
train/f1per_5.wav,f1per_5,f1per_5,D1,1429.0,3.0
train/f1arg_9.wav,f1arg_9,f1arg_9,D1,2378.0,4.0
train/f1arg_7.wav,f1arg_7,f1arg_7,D1,3236.0,3.0
train/f1ven_0.wav,f1ven_0,f1ven_0,D1,2112.9375,2.0
train/f2arg_5.wav,f2arg_5,f2arg_5,D1,1397.0,4.0
train/f1pr_7.wav,f1pr_7,f1pr_7,D1,3787.9375,4.0
train/f1col_0.wav,f1col_0,f1col_0,D1,2160.0,2.0
train/f2arg_8.wav,f2arg_8,f2arg_8,D1,3926.0,2.0
train/f1pr_8.wav,f1pr_8,f1pr_8,D1,2317.0,2.0
train/f1arg_6.wav,f1arg_6,f1arg_6,D1,1445.9375,3.0
train/f1per_0.wav,f1per_0,f1per_0,D1,2220.0,2.0
train/f1col_3.wav,f1col_3,f1col_3,D1,7477.0,1.0
train/f1ven_5.wav,f1ven_5,f1ven_5,D1,1363.0,3.0
train/f2arg_6.wav,f2arg_6,f2arg_6,D1,1441.0,4.0
train/f2arg_7.wav,f2arg_7,f2arg_7,D1,3255.0,1.0
train/f1arg_1.wav,f1arg_1,f1arg_1,D1,1940.0,5.0
train/f1col_4.wav,f1col_4,f1col_4,D1,1428.9375,4.0
train/f1chi_0.wav,f1chi_0,f1chi_0,D1,2157.9375,3.0
train/f1per_3.wav,f1per_3,f1per_3,D1,7563.9375,1.0
train/f1col_1.wav,f1col_1,f1col_1,D1,1940.0,3.0
train/f1arg_3.wav,f1arg_3,f1arg_3,D1,2805.0,4.0
train/f1pr_5.wav,f1pr_5,f1pr_5,D1,1405.9375,1.0
train/f2arg_3.wav,f2arg_3,f2arg_3,D1,2832.9375,5.0
train/f1chi_6.wav,f1chi_6,f1chi_6,D1,3220.0,4.0
train/f1per_8.wav,f1per_8,f1per_8,D1,2422.0,4.0
train/f1per_7.wav,f1per_7,f1per_7,D1,3980.0,2.0
train/f1arg_4.wav,f1arg_4,f1arg_4,D1,3808.0,2.0
train/f1arg_0.wav,f1arg_0,f1arg_0,D1,2378.9375,5.0
train/f1chi_3.wav,f1chi_3,f1chi_3,D1,7230.9375,1.0
train/f1pr_4.wav,f1pr_4,f1pr_4,D1,1451.9375,3.0
train/f1ven_2.wav,f1ven_2,f1ven_2,D1,1518.0,3.0
train/f1pr_2.wav,f1pr_2,f1pr_2,D1,1488.0,5.0
train/f2arg_4.wav,f2arg_4,f2arg_4,D1,3882.0,4.0
train/f1per_1.wav,f1per_1,f1per_1,D1,1931.0,4.0
train/f1chi_7.wav,f1chi_7,f1chi_7,D1,3672.9375,3.0
train/f1col_8.wav,f1col_8,f1col_8,D1,2293.0,3.0
train/f1pr_3.wav,f1pr_3,f1pr_3,D1,7317.0,1.0
train/f2arg_0.wav,f2arg_0,f2arg_0,D1,2367.9375,2.0
train/f1pr_0.wav,f1pr_0,f1pr_0,D1,2149.9375,2.0
train/es-ES-ElviraNeural79.wav,es-ES-ElviraNeural79,es-ES-ElviraNeural79,D7,3875.125,2.0
train/es-ES-ElviraNeural17.wav,es-ES-ElviraNeural17,es-ES-ElviraNeural17,D7,3075.0625,3.0
train/es-ES-ElviraNeural88.wav,es-ES-ElviraNeural88,es-ES-ElviraNeural88,D7,5325.125,2.0
train/es-ES-ElviraNeural42.wav,es-ES-ElviraNeural42,es-ES-ElviraNeural42,D7,4525.1875,4.0
train/es-ES-ElviraNeural29.wav,es-ES-ElviraNeural29,es-ES-ElviraNeural29,D7,5937.625,2.5
train/es-ES-ElviraNeural74.wav,es-ES-ElviraNeural74,es-ES-ElviraNeural74,D7,3650.0625,3.0
train/es-ES-ElviraNeural5.wav,es-ES-ElviraNeural5,es-ES-ElviraNeural5,D7,2475.25,2.5
train/es-ES-ElviraNeural66.wav,es-ES-ElviraNeural66,es-ES-ElviraNeural66,D7,4862.625,1.0
train/es-ES-ElviraNeural81.wav,es-ES-ElviraNeural81,es-ES-ElviraNeural81,D7,4962.5625,3.0
train/es-ES-ElviraNeural98.wav,es-ES-ElviraNeural98,es-ES-ElviraNeural98,D7,2687.75,2.0
train/es-ES-ElviraNeural0.wav,es-ES-ElviraNeural0,es-ES-ElviraNeural0,D7,3637.625,2.0
train/es-ES-ElviraNeural45.wav,es-ES-ElviraNeural45,es-ES-ElviraNeural45,D7,2200.25,3.0
train/es-ES-ElviraNeural18.wav,es-ES-ElviraNeural18,es-ES-ElviraNeural18,D7,3050.125,1.0
train/es-ES-ElviraNeural54.wav,es-ES-ElviraNeural54,es-ES-ElviraNeural54,D7,3175.125,2.0
train/es-ES-ElviraNeural52.wav,es-ES-ElviraNeural52,es-ES-ElviraNeural52,D7,4725.125,2.0
train/es-ES-ElviraNeural30.wav,es-ES-ElviraNeural30,es-ES-ElviraNeural30,D7,5200.0625,2.0
train/es-ES-ElviraNeural57.wav,es-ES-ElviraNeural57,es-ES-ElviraNeural57,D7,2262.6875,2.0
train/es-ES-ElviraNeural68.wav,es-ES-ElviraNeural68,es-ES-ElviraNeural68,D7,4062.625,2.0
train/es-ES-ElviraNeural95.wav,es-ES-ElviraNeural95,es-ES-ElviraNeural95,D7,2050.1875,3.0
train/es-ES-ElviraNeural93.wav,es-ES-ElviraNeural93,es-ES-ElviraNeural93,D7,2687.75,2.0
train/es-ES-ElviraNeural99.wav,es-ES-ElviraNeural99,es-ES-ElviraNeural99,D7,2900.0625,2.0
train/es-ES-ElviraNeural1.wav,es-ES-ElviraNeural1,es-ES-ElviraNeural1,D7,2962.625,2.0
train/es-ES-ElviraNeural61.wav,es-ES-ElviraNeural61,es-ES-ElviraNeural61,D7,5512.5625,3.0
train/es-ES-ElviraNeural86.wav,es-ES-ElviraNeural86,es-ES-ElviraNeural86,D7,3400.125,2.0
train/es-ES-ElviraNeural23.wav,es-ES-ElviraNeural23,es-ES-ElviraNeural23,D7,3037.625,3.0
train/es-ES-ElviraNeural96.wav,es-ES-ElviraNeural96,es-ES-ElviraNeural96,D7,2725.25,2.0
train/es-ES-ElviraNeural46.wav,es-ES-ElviraNeural46,es-ES-ElviraNeural46,D7,3737.625,2.0
train/es-ES-ElviraNeural16.wav,es-ES-ElviraNeural16,es-ES-ElviraNeural16,D7,3300.125,2.0
train/es-ES-ElviraNeural34.wav,es-ES-ElviraNeural34,es-ES-ElviraNeural34,D7,2400.25,2.5
train/es-ES-ElviraNeural70.wav,es-ES-ElviraNeural70,es-ES-ElviraNeural70,D7,5500.125,1.0
train/es-ES-ElviraNeural77.wav,es-ES-ElviraNeural77,es-ES-ElviraNeural77,D7,3025.0625,1.0
train/es-ES-ElviraNeural37.wav,es-ES-ElviraNeural37,es-ES-ElviraNeural37,D7,4675.125,3.0
train/es-ES-ElviraNeural13.wav,es-ES-ElviraNeural13,es-ES-ElviraNeural13,D7,2512.75,2.0
train/es-ES-ElviraNeural65.wav,es-ES-ElviraNeural65,es-ES-ElviraNeural65,D7,4450.125,2.0
train/es-ES-ElviraNeural21.wav,es-ES-ElviraNeural21,es-ES-ElviraNeural21,D7,3275.0625,3.0
train/es-ES-ElviraNeural2.wav,es-ES-ElviraNeural2,es-ES-ElviraNeural2,D7,2550.25,2.0
train/es-ES-ElviraNeural90.wav,es-ES-ElviraNeural90,es-ES-ElviraNeural90,D7,3862.625,2.0
train/es-ES-ElviraNeural12.wav,es-ES-ElviraNeural12,es-ES-ElviraNeural12,D7,3762.625,2.0
train/es-ES-ElviraNeural26.wav,es-ES-ElviraNeural26,es-ES-ElviraNeural26,D7,3500.125,2.0
train/es-ES-ElviraNeural51.wav,es-ES-ElviraNeural51,es-ES-ElviraNeural51,D7,3100.125,3.0
train/es-ES-ElviraNeural67.wav,es-ES-ElviraNeural67,es-ES-ElviraNeural67,D7,2050.1875,1.0
train/es-ES-ElviraNeural47.wav,es-ES-ElviraNeural47,es-ES-ElviraNeural47,D7,4525.1875,2.0
train/es-ES-ElviraNeural76.wav,es-ES-ElviraNeural76,es-ES-ElviraNeural76,D7,2337.75,2.0
train/es-ES-ElviraNeural7.wav,es-ES-ElviraNeural7,es-ES-ElviraNeural7,D7,4412.625,1.0
train/es-ES-ElviraNeural44.wav,es-ES-ElviraNeural44,es-ES-ElviraNeural44,D7,4400.125,3.0
train/es-ES-ElviraNeural4.wav,es-ES-ElviraNeural4,es-ES-ElviraNeural4,D7,5037.5625,2.0
train/es-ES-ElviraNeural36.wav,es-ES-ElviraNeural36,es-ES-ElviraNeural36,D7,2612.75,1.5
train/es-ES-ElviraNeural19.wav,es-ES-ElviraNeural19,es-ES-ElviraNeural19,D7,4175.125,1.0
train/es-ES-ElviraNeural50.wav,es-ES-ElviraNeural50,es-ES-ElviraNeural50,D7,5462.625,2.0
train/es-ES-ElviraNeural53.wav,es-ES-ElviraNeural53,es-ES-ElviraNeural53,D7,2175.1875,2.0
train/es-ES-ElviraNeural28.wav,es-ES-ElviraNeural28,es-ES-ElviraNeural28,D7,5687.625,1.0
train/es-ES-ElviraNeural91.wav,es-ES-ElviraNeural91,es-ES-ElviraNeural91,D7,3800.125,2.0
train/es-ES-ElviraNeural11.wav,es-ES-ElviraNeural11,es-ES-ElviraNeural11,D7,6725.125,2.0
train/es-ES-ElviraNeural24.wav,es-ES-ElviraNeural24,es-ES-ElviraNeural24,D7,2937.625,2.0
train/es-ES-ElviraNeural40.wav,es-ES-ElviraNeural40,es-ES-ElviraNeural40,D7,4912.5625,3.0
train/es-ES-ElviraNeural14.wav,es-ES-ElviraNeural14,es-ES-ElviraNeural14,D7,4275.125,3.0
train/es-ES-ElviraNeural97.wav,es-ES-ElviraNeural97,es-ES-ElviraNeural97,D7,3925.125,2.0
train/es-ES-ElviraNeural22.wav,es-ES-ElviraNeural22,es-ES-ElviraNeural22,D7,2400.25,3.0
train/es-ES-ElviraNeural39.wav,es-ES-ElviraNeural39,es-ES-ElviraNeural39,D7,2587.75,2.0
train/es-ES-ElviraNeural71.wav,es-ES-ElviraNeural71,es-ES-ElviraNeural71,D7,5412.6875,1.0
train/es-ES-ElviraNeural84.wav,es-ES-ElviraNeural84,es-ES-ElviraNeural84,D7,2712.75,3.0
train/es-ES-ElviraNeural63.wav,es-ES-ElviraNeural63,es-ES-ElviraNeural63,D7,2725.25,2.0
train/es-ES-ElviraNeural27.wav,es-ES-ElviraNeural27,es-ES-ElviraNeural27,D7,2962.625,1.5
train/es-ES-ElviraNeural75.wav,es-ES-ElviraNeural75,es-ES-ElviraNeural75,D7,3012.5625,1.0
train/es-ES-ElviraNeural87.wav,es-ES-ElviraNeural87,es-ES-ElviraNeural87,D7,3937.625,1.0
train/es-ES-ElviraNeural15.wav,es-ES-ElviraNeural15,es-ES-ElviraNeural15,D7,2825.25,3.0
train/es-ES-ElviraNeural41.wav,es-ES-ElviraNeural41,es-ES-ElviraNeural41,D7,2687.75,2.0
train/es-ES-ElviraNeural20.wav,es-ES-ElviraNeural20,es-ES-ElviraNeural20,D7,4975.0625,2.0
train/es-ES-ElviraNeural10.wav,es-ES-ElviraNeural10,es-ES-ElviraNeural10,D7,3050.125,3.0
train/es-ES-ElviraNeural8.wav,es-ES-ElviraNeural8,es-ES-ElviraNeural8,D7,5200.0625,3.0
train/es-ES-ElviraNeural32.wav,es-ES-ElviraNeural32,es-ES-ElviraNeural32,D7,3550.125,2.0
train/es-ES-ElviraNeural43.wav,es-ES-ElviraNeural43,es-ES-ElviraNeural43,D7,3800.125,3.0
train/es-ES-ElviraNeural85.wav,es-ES-ElviraNeural85,es-ES-ElviraNeural85,D7,2875.25,1.0
train/es-ES-ElviraNeural89.wav,es-ES-ElviraNeural89,es-ES-ElviraNeural89,D7,3862.625,2.0
train/es-ES-ElviraNeural78.wav,es-ES-ElviraNeural78,es-ES-ElviraNeural78,D7,3012.5625,2.0
train/es-ES-ElviraNeural35.wav,es-ES-ElviraNeural35,es-ES-ElviraNeural35,D7,4350.125,1.0
train/es-ES-ElviraNeural94.wav,es-ES-ElviraNeural94,es-ES-ElviraNeural94,D7,2275.25,2.0
train/es-ES-ElviraNeural92.wav,es-ES-ElviraNeural92,es-ES-ElviraNeural92,D7,2837.75,1.0
train/es-ES-ElviraNeural80.wav,es-ES-ElviraNeural80,es-ES-ElviraNeural80,D7,4500.1875,3.0
train/es-ES-ElviraNeural25.wav,es-ES-ElviraNeural25,es-ES-ElviraNeural25,D7,3400.125,2.0
train/arm_08784_00974401258.wav_GL.wav,arm_08784_00974401258_GL,arm_08784_00974401258_GL,D8,4852.9375,5.0
train/arm_08784_02024472792.wav_GL.wav,arm_08784_02024472792_GL,arm_08784_02024472792_GL,D8,6385.4375,5.0
train/arm_08784_01796089064.wav_GL.wav,arm_08784_01796089064_GL,arm_08784_01796089064_GL,D8,9195.0625,2.0
train/arm_08784_00075105195.wav_GL.wav,arm_08784_00075105195_GL,arm_08784_00075105195_GL,D8,5967.5,5.0
train/arm_08784_00518727153.wav_GL.wav,arm_08784_00518727153_GL,arm_08784_00518727153_GL,D8,7244.625,3.0
train/arm_08784_00113402164.wav_GL.wav,arm_08784_00113402164_GL,arm_08784_00113402164_GL,D8,5712.0625,5.0
train/arm_08784_01639218665.wav_GL.wav,arm_08784_01639218665_GL,arm_08784_01639218665_GL,D8,4945.8125,4.0
train/arm_08784_01846467604.wav_GL.wav,arm_08784_01846467604_GL,arm_08784_01846467604_GL,D8,5270.875,5.0
train/arm_08784_02060342706.wav_GL.wav,arm_08784_02060342706_GL,arm_08784_02060342706_GL,D8,4690.375,5.0
train/arm_08784_00106098143.wav_GL.wav,arm_08784_00106098143_GL,arm_08784_00106098143_GL,D8,5526.3125,4.0
train/arm_08784_01845380649.wav_GL.wav,arm_08784_01845380649_GL,arm_08784_01845380649_GL,D8,5456.6875,5.0
train/arm_08784_01704759337.wav_GL.wav,arm_08784_01704759337_GL,arm_08784_01704759337_GL,D8,7592.875,2.0
train/arm_08784_00491886221.wav_GL.wav,arm_08784_00491886221_GL,arm_08784_00491886221_GL,D8,5363.8125,4.0
train/arm_08784_01474176576.wav_GL.wav,arm_08784_01474176576_GL,arm_08784_01474176576_GL,D8,4597.5,4.0
train/arm_08784_00055338879.wav_GL.wav,arm_08784_00055338879_GL,arm_08784_00055338879_GL,D8,9450.5,2.0
train/arm_08784_02130284870.wav_GL.wav,arm_08784_02130284870_GL,arm_08784_02130284870_GL,D8,7500.0,5.0
train/arm_08784_00985959891.wav_GL.wav,arm_08784_00985959891_GL,arm_08784_00985959891_GL,D8,6385.4375,2.0
train/arm_08784_00826337373.wav_GL.wav,arm_08784_00826337373_GL,arm_08784_00826337373_GL,D8,5108.375,2.0
train/arm_08784_00465536463.wav_GL.wav,arm_08784_00465536463_GL,arm_08784_00465536463_GL,D8,8614.5625,4.0
train/arm_08784_01284900489.wav_GL.wav,arm_08784_01284900489_GL,arm_08784_01284900489_GL,D8,5363.8125,4.0
train/arm_08784_00388494845.wav_GL.wav,arm_08784_00388494845_GL,arm_08784_00388494845_GL,D8,7407.125,4.0
train/arm_08784_01775095762.wav_GL.wav,arm_08784_01775095762_GL,arm_08784_01775095762_GL,D8,6130.0625,4.0
train/arm_08784_00456559843.wav_GL.wav,arm_08784_00456559843_GL,arm_08784_00456559843_GL,D8,9891.6875,4.0
train/arm_08784_02127185209.wav_GL.wav,arm_08784_02127185209_GL,arm_08784_02127185209_GL,D8,5712.0625,5.0
train/arm_08784_01770510237.wav_GL.wav,arm_08784_01770510237_GL,arm_08784_01770510237_GL,D8,7662.5625,4.0
train/arm_08784_01797514024.wav_GL.wav,arm_08784_01797514024_GL,arm_08784_01797514024_GL,D8,8939.6875,4.0
train/arm_08784_01441234155.wav_GL.wav,arm_08784_01441234155_GL,arm_08784_01441234155_GL,D8,7082.0625,2.0
train/arm_08784_01356681364.wav_GL.wav,arm_08784_01356681364_GL,arm_08784_01356681364_GL,D8,5201.25,5.0
train/arm_08784_00763754614.wav_GL.wav,arm_08784_00763754614_GL,arm_08784_00763754614_GL,D8,5526.3125,4.0
train/arm_08784_00379700365.wav_GL.wav,arm_08784_00379700365_GL,arm_08784_00379700365_GL,D8,5619.1875,4.0
train/arm_08784_01159858442.wav_GL.wav,arm_08784_01159858442_GL,arm_08784_01159858442_GL,D8,7151.75,3.0
train/arm_08784_00326709576.wav_GL.wav,arm_08784_00326709576_GL,arm_08784_00326709576_GL,D8,8428.8125,5.0
train/arm_08784_01354861383.wav_GL.wav,arm_08784_01354861383_GL,arm_08784_01354861383_GL,D8,5456.6875,4.5
train/arm_08784_00135604063.wav_GL.wav,arm_08784_00135604063_GL,arm_08784_00135604063_GL,D8,7407.125,4.0
train/arm_08784_01227844591.wav_GL.wav,arm_08784_01227844591_GL,arm_08784_01227844591_GL,D8,5526.3125,5.0
train/arm_08784_00648369718.wav_GL.wav,arm_08784_00648369718_GL,arm_08784_00648369718_GL,D8,5456.6875,5.0
train/arm_08784_01083196578.wav_GL.wav,arm_08784_01083196578_GL,arm_08784_01083196578_GL,D8,5526.3125,3.0
train/arm_08784_00139705223.wav_GL.wav,arm_08784_00139705223_GL,arm_08784_00139705223_GL,D8,5526.3125,4.0
train/arm_08784_01376458410.wav_GL.wav,arm_08784_01376458410_GL,arm_08784_01376458410_GL,D8,8266.25,4.0
train/arm_08784_01527482428.wav_GL.wav,arm_08784_01527482428_GL,arm_08784_01527482428_GL,D8,4597.5,5.0
train/arm_08784_01291556491.wav_GL.wav,arm_08784_01291556491_GL,arm_08784_01291556491_GL,D8,5456.6875,3.0
train/arm_08784_00958898719.wav_GL.wav,arm_08784_00958898719_GL,arm_08784_00958898719_GL,D8,5874.625,5.0
train/arm_08784_01680146322.wav_GL.wav,arm_08784_01680146322_GL,arm_08784_01680146322_GL,D8,6385.4375,4.0
train/arm_08784_01044724774.wav_GL.wav,arm_08784_01044724774_GL,arm_08784_01044724774_GL,D8,6826.625,3.0
train/arm_08784_01322698486.wav_GL.wav,arm_08784_01322698486_GL,arm_08784_01322698486_GL,D8,4945.8125,3.0
train/arm_08784_01865158221.wav_GL.wav,arm_08784_01865158221_GL,arm_08784_01865158221_GL,D8,5363.8125,5.0
train/arm_08784_01545140717.wav_GL.wav,arm_08784_01545140717_GL,arm_08784_01545140717_GL,D8,6640.875,5.0
train/arm_08784_01305384354.wav_GL.wav,arm_08784_01305384354_GL,arm_08784_01305384354_GL,D8,4504.625,4.0
train/arm_08784_00798638638.wav_GL.wav,arm_08784_00798638638_GL,arm_08784_00798638638_GL,D8,5619.1875,4.0
train/arm_08784_01616334749.wav_GL.wav,arm_08784_01616334749_GL,arm_08784_01616334749_GL,D8,5619.1875,3.0
train/arm_08784_00432554534.wav_GL.wav,arm_08784_00432554534_GL,arm_08784_00432554534_GL,D8,5526.3125,4.0
train/arm_08784_00795832766.wav_GL.wav,arm_08784_00795832766_GL,arm_08784_00795832766_GL,D8,10565.0625,3.0
train/arm_08784_00827522170.wav_GL.wav,arm_08784_00827522170_GL,arm_08784_00827522170_GL,D8,5456.6875,5.0
train/arm_08784_01631532058.wav_GL.wav,arm_08784_01631532058_GL,arm_08784_01631532058_GL,D8,4852.9375,4.0
train/arm_08784_01687024675.wav_GL.wav,arm_08784_01687024675_GL,arm_08784_01687024675_GL,D8,4945.8125,4.0
train/arm_08784_00998534208.wav_GL.wav,arm_08784_00998534208_GL,arm_08784_00998534208_GL,D8,4504.625,5.0
train/arm_08784_00565720592.wav_GL.wav,arm_08784_00565720592_GL,arm_08784_00565720592_GL,D8,5456.6875,2.0
train/arm_08784_01803405618.wav_GL.wav,arm_08784_01803405618_GL,arm_08784_01803405618_GL,D8,6292.5625,4.0
train/arm_08784_01248032964.wav_GL.wav,arm_08784_01248032964_GL,arm_08784_01248032964_GL,D8,5874.625,4.5
train/arm_08784_00750878508.wav_GL.wav,arm_08784_00750878508_GL,arm_08784_00750878508_GL,D8,9450.5,5.0
train/arm_08784_00130057938.wav_GL.wav,arm_08784_00130057938_GL,arm_08784_00130057938_GL,D8,7151.75,5.0
train/arm_08784_01058192871.wav_GL.wav,arm_08784_01058192871_GL,arm_08784_01058192871_GL,D8,5619.1875,5.0
train/arm_08784_01033094930.wav_GL.wav,arm_08784_01033094930_GL,arm_08784_01033094930_GL,D8,5201.25,4.5
train/arm_08784_00478930936.wav_GL.wav,arm_08784_00478930936_GL,arm_08784_00478930936_GL,D8,5619.1875,3.0
train/arm_08784_00640197534.wav_GL.wav,arm_08784_00640197534_GL,arm_08784_00640197534_GL,D8,5270.875,5.0
